age,tl_fluor,area,moment
-0.08821155577605921,19.703173120567968,,
0.8659210477946182,19.703814913799064,,
0.95406065153254,19.065615724791883,,
-0.0963409367033421,18.98981994419882,,
3.05828672523684,19.51756651813345,,
2.9581669811850375,19.10450839459662,,
8.573429891167812,17.86931314201896,,
8.37746902460487,17.418645935139587,,
12.57051813446705,16.970930977123288,,
14.851023415647191,16.146483392450484,,
13.99701055612833,16.558899722756216,,
2.6633699570324794,18.353417776238707,,
2.561966626518469,17.8277249406436,,
1.0383494958838533,18.08951239960983,,
-0.012479954506098068,17.976171714997328,,
-0.19688854290921753,18.539216916642552,,
0.647283487066094,17.26326779388996,,
-0.21314730476378685,17.112510563904245,,
0.9279610601344181,16.7753765796067,,
-0.029594440668802235,16.47437555422016,,
3.8797820610465763,16.251737482351103,,
4.116817694400012,16.120490766590876,,
3.685104780945835,15.913704987530018,,
2.7301164530670192,15.837973386260067,,
2.437030877530738,15.237062383979868,,
1.0105384558694617,15.649093638346933,,
1.7734166765719372,15.612062168912388,,
3.4844374306881463,15.050043836436927,,
4.583401373410695,15.200961514730409,,
4.817228040608619,14.788128018824466,,
6.147451477604697,14.300942777095436,,
5.7623755389438855,14.000326827647555,,
3.1930633037681346,14.59931245023445,,
3.8583889533432014,14.374492281379645,,
4.526281775842676,14.374941536641415,,
6.349830276478656,15.314783544266234,,
8.258523345774087,15.353612034747869,,
6.930439219548354,16.028521796574054,,
7.50548595461516,16.25417629662929,,
9.594736852927106,15.392055449290844,,
11.308752642121789,15.092851444951386,,
10.445326815213427,14.679279886829683,,
9.110396894522616,14.753471184344988,,
13.771955063088782,13.555179042555658,,
14.444554369283004,13.968622242031145,,
13.684243321504937,14.230923135582273,,
20.08249397343136,14.72330690248323,,
23.993154061608948,14.613303542672455,,
36.031483628454076,16.04809649012264,,
34.97551983221532,15.484216957276999,,
29.23360972462853,13.978570037113215,,
28.942235597708518,13.527838650910738,,
17.0369711607784,15.39706143649343,,
16.367366889662662,15.246432565153945,,
15.508647546449048,15.245854951245953,,
14.74363001497624,15.095161900583356,,
30.076926030295716,12.627531106321761,,
31.78965823302819,12.215692389924016,,
27.968421335050735,11.800131272785897,,
29.02181795836509,12.138741381514961,,
26.91844760896892,11.761880396212248,,
25.86761815857897,11.64853971159976,,
30.055105060438272,10.712741001330869,,
30.91639157657628,10.938588039355437,,
31.00624262893048,10.45056846642597,,
26.030205777124642,9.170704404963644,,
26.989472726544136,9.621885046427899,,
33.04072717152177,13.155149321610189,,
35.04354991471207,13.081407279356633,,
36.08753357063693,12.59402949965827,,
38.94094627611354,11.80751189494356,,
38.981593180749975,11.188053068284532,,
39.02224008538638,10.568594241625505,,
37.77758907920383,10.192310870230784,,
38.00478388301372,13.383756070528484,,
37.99922167501084,12.895672318275906,,
39.90705901999812,12.85941100071868,,
40.958744194696216,13.04784149337003,,
41.99245915892346,11.659386017205371,,
40.94633619222825,11.959039276806585,,
43.92211747376819,13.53791480463903,,
44.87753366380108,13.651191309928414,,
40.966017851315364,13.68610486170033,,
41.00324185871924,16.952511511390675,,
41.956518737981774,16.87806349658291,,
45.99254243730116,11.023818180445687,,
45.94783084220111,11.286600418920145,,
46.87265488821814,12.901640995325145,,
47.916638544143034,12.414263215626775,,
48.96789585668703,12.565148804258712,,
49.91689411440891,12.115251749256657,,
52.87128228824546,11.816882076117636,,
54.87282144497356,11.630505321805806,,
55.821391840541374,11.143063362784325,,
55.90696427135487,10.279594749660568,,
53.81086757857785,10.540997132688148,,
57.82720961881012,11.332135648666778,,
58.88188982858669,11.783380469454144,,
62.78869915737766,11.335472973468505,,
62.88026165834811,10.997633016616753,,
61.91200960369323,9.758009390744498,,
59.81548504876212,9.98186686975265,,
59.81291787583772,9.756597445636075,,
60.85732939391665,9.306764569957132,,
61.80803910025478,9.007047131032806,,
65.83293838356843,10.549083727400024,,
65.83935631587946,11.112257287691463,,
64.88565157446283,11.149160398479786,,
64.88779088523316,11.336884918576928,,
69.85398690749543,11.753216187592379,,
70.81111454614458,12.016672308959492,,
74.81333713529261,11.568828992296957,,
75.76190753086044,11.08138703327549,,
79.87665786652826,12.135404056713234,,
78.91739091710875,11.684223415248994,,
77.86955650179729,11.833697058772493,,
76.82343353510205,12.133350318373715,,
82.83446893759736,12.13739361572965,,
83.79202443840057,12.43839464111619,,
83.86690031536239,10.636303427506697,,
84.9130232820576,10.336650167905475,,
82.8982203985534,9.359134897615007,,
81.84739094816348,9.245794213002497,,
80.80511874085488,9.883351608778582,,
74.79878982205432,10.292302255636372,,
75.84534065090361,10.030193900054577,,
74.78937685466485,9.466314367208923,,
75.77688270625279,8.2092339654507,,
76.78407021692783,8.679219148586228,,
75.8333605105897,8.97893658751056,,
74.78253106019977,8.865595902898058,,
73.82625914585873,8.677229589569812,,
70.86844807478963,8.675240030553397,,
69.82959876471358,9.613156658484918,,
70.78201991966799,9.4636188356383,,
69.92244485214624,9.387951413691454,,
70.77859702243546,9.16325960348287,,
6.065729806177799,7.1298661093844515,,
6.644199438477145,7.655879841595123,,
9.250307818902712,10.28575596467914,,
9.821075932428847,10.135961424540078,,
12.312945117718371,11.113797591446108,,
13.178082393243002,11.67754876564554,,
12.322358085107858,11.93978547987355,,
15.855215891243787,12.1674295389452,,
16.231734586823237,11.717147408004486,,
14.808665062394503,12.429537894526987,,
14.062473465700663,13.930820620719274,,
5.464155617558795,12.948876977134212,,
4.124947075327299,12.647619234455235,,
3.0762569357076828,12.72200306993988,,
2.6920367213550094,12.49647692853086,,
4.120240591632552,12.234625290241517,,
3.4467855611301985,11.746092282727155,,
2.113994951209726,12.008008100339623,,
3.165680125907805,12.19643859299098,,
0.20273470898988677,11.743910185741413,,
0.3884268838552174,11.293499696154484,,
4.18313632828049,13.56750147259281,,
2.8914204851504977,13.247503367565663,,
0.02003756920303701,12.457135003464344,,
0.9771652078521917,12.720591124831458,,
0.11759014033044579,12.644923702884604,,
1.7447499122494108,13.096553599610637,,
1.8427303455308852,13.321887203050316,,
0.028594812284389093,13.208033083852932,,
0.7174528803331768,15.048182636066734,,
0.04570929844709326,14.7098292446301,,
0.9001500201200265,14.334957818343803,,
1.6596053435899627,13.997567116753821,,
0.7024777049408115,13.734110995386715,,
1.0802799869824788,13.396463576504296,,
